Município,Tomar,"83,6","78,7","85,6","82,6","79,6","85,1","87,4","87,4","85,0",
Município,Torres Novas,"77,8","75,5","82,7","91,4","93,2","95,0","95,4","98,8","96,8",
Município,Vila de Rei,"31,8","53,3","52,2","59,6","60,1","58,1","64,8","65,4","66,2",
Município,Vila Nova da Barquinha,"48,1","63,1","73,8","65,0","65,2","71,2","72,9","72,1","72,3",
Município,Almeida,"50,3","60,2","59,4","72,9","69,2","74,8","76,3","75,4","74,2",
Município,Belmonte,"57,0","61,4","58,4","61,3","65,2","71,2","75,7","74,9","71,3",
Município,Celorico da Beira,"44,5","51,5","51,3","55,7","56,7","64,3","68,3","67,1","65,0",
Município,Covilhã,"83,2","76,2","82,0","84,1","84,6","84,6","86,2","87,8","86,6",
Município,Figueira de Castelo Rodrigo,"41,9","45,5","49,9","54,8","68,0","61,9","67,0","66,4","66,8",
Município,Fornos de Algodres,"37,2","49,7","50,0","51,9","53,6","57,3","61,2","59,6","58,8",
Município,Fundão,"61,4","66,4","67,9","70,1","72,0","75,1","78,1","77,9","77,9",
Município,Gouveia,"61,7","56,0","58,1","58,6","61,9","67,6","70,1","67,6","65,9",
Município,Guarda,"92,3","94,0","89,9","91,7","94,7","96,9","97,9","96,3","96,2",
Município,Manteigas,"44,6","51,7","55,7","58,5","56,4","61,5","65,9","63,9","63,9",
Município,Mêda,"36,2","40,0","43,5","49,2","52,9","57,9","64,3","62,1","62,1",
Município,Pinhel,"49,2","52,7","52,4","58,7","60,3","59,4","65,6","62,4","62,8",
Município,Sabugal,"28,2","49,1","46,2","51,5","53,2","59,8","65,5","63,7","63,4",
Município,Seia,"58,3","57,8","63,4","65,8","67,7","73,6","78,1","77,3","76,2",
Município,Trancoso,"47,1","56,3","51,1","57,3","58,6","64,2","68,1","67,0","66,7",
Município,Alcochete,"75,3","76,0","95,3","144,8","132,6","123,5","115,3","118,3","118,8",
Município,Almada,"119,9","124,2","134,1","121,4","122,2","109,8","107,4","109,7","108,7",
Município,Amadora,"132,6","131,4","126,4","114,7","115,8","105,7","103,6","103,9","100,6",
Município,Barreiro,"90,9","95,7","118,3","107,5","104,9","100,2","100,5","101,9","100,0",
Município,Cascais,"144,8","148,9","166,6","155,7","150,6","132,0","125,6","122,7","122,1",
Município,Lisboa,"291,0","305,2","220,2","235,7","232,5","216,9","┴  207,9","214,5","219,6",
Município,Loures,"112,2","┴  98,5","┴  122,8","111,6","121,6","102,4","┴  92,0","97,9","92,3",
Município,Mafra,"83,6","86,4","94,1","109,9","109,7","101,6","96,9","96,4","96,3",
Município,Moita,"84,6","72,4","91,4","84,0","81,4","81,3","81,0","83,2","82,0",
Município,Montijo,"95,5","96,6","107,4","137,6","136,9","104,0","102,8","101,4","99,2",
Município,Odivelas,//,x,"100,5","98,7","94,2","91,9","90,6","90,3","89,3",
Município,Oeiras,"139,7","164,3","184,1","173,0","185,3","193,7","180,7","157,1","156,5",
Município,Palmela,"76,4","90,0","101,1","104,0","102,8","100,0","96,9","97,5","98,1",
Município,Seixal,"105,1","98,4","116,6","96,1","93,2","94,1","92,0","91,7","89,7",
Município,Sesimbra,"115,5","93,9","101,9","100,7","94,9","96,1","93,6","91,9","90,0",
Município,Setúbal,"128,9","114,5","127,7","113,0","109,0","107,3","105,9","107,6","107,5",
Município,Sintra,"112,7","119,1","128,6","98,2","93,3","101,3","99,1","96,0","94,1",
Município,Vila Franca de Xira,"104,6","102,2","116,0","112,0","103,1","100,9","98,2","99,8","98,4",
Município,Alcácer do Sal,"52,8","58,6","58,8","81,0","83,3","79,7","79,4","81,8","81,5",
Município,Grândola,"71,7","72,0","76,7","94,2","99,1","91,8","87,4","88,2","85,9",
Município,Odemira,"41,8","53,2","58,3","68,9","73,3","71,8","76,1","78,1","81,7",
Município,Santiago do Cacém,"72,2","76,9","86,7","94,6","100,2","96,5","94,9","95,0","92,3",
Município,Sines,"121,3","88,7","108,1","127,6","132,6","137,0","128,0","133,5","128,7",
Município,Aljustrel,"57,3","47,0","56,5","76,7","77,5","81,2","87,8","88,9","87,9",
